Url,PathIdentifier,PropertyId,Price,Unit,Street,City,State,Postcode,SoldDate,Bed,Bath,Parking,Type
https://www.domain.com.au/1902-15-austin-street-adelaide-sa-5000-2018810914,1902-15-austin-street-adelaide-sa-5000-2018810914,2018810914,530000,1902/15,"""Austin Street""",ADELAIDE,SA,5000,9-May-24,2,1,0,apartment
https://www.domain.com.au/801-82-king-william-street-adelaide-sa-5000-2018965814,801-82-king-william-street-adelaide-sa-5000-2018965814,2018965814,255000,801/82,"""King William Street""",ADELAIDE,SA,5000,8-May-24,1,1,0,apartment
https://www.domain.com.au/unit-108-23-king-william-street-adelaide-sa-5000-2018775275,unit-108-23-king-william-street-adelaide-sa-5000-2018775275,2018775275,292000,UNIT,"""108/23 KING WILLIAM STREET""",ADELAIDE,SA,5000,8-May-24,3,1,1,apartment
https://www.domain.com.au/712-96-north-terrace-adelaide-sa-5000-2019185871,712-96-north-terrace-adelaide-sa-5000-2019185871,2019185871,510000,712/96,"""North Terrace""",ADELAIDE,SA,5000,7-May-24,2,1,1,apartment
https://www.domain.com.au/1-15-sydney-place-adelaide-sa-5000-2019124916,1-15-sydney-place-adelaide-sa-5000-2019124916,2019124916,680000,15-Jan,"""Sydney Place""",ADELAIDE,SA,5000,7-May-24,2,1,2,house
https://www.domain.com.au/1502-297-pirie-street-adelaide-sa-5000-2019214761,1502-297-pirie-street-adelaide-sa-5000-2019214761,2019214761,925000,1502/297,"""Pirie Street""",ADELAIDE,SA,5000,7-May-24,2,2,2,apartment
https://www.domain.com.au/28-eden-street-adelaide-sa-5000-2019141122,28-eden-street-adelaide-sa-5000-2019141122,2019141122,769000,28,"""Eden Street""",ADELAIDE,SA,5000,6-May-24,2,1,1,house
https://www.domain.com.au/301-88-frome-street-adelaide-sa-5000-2018548524,301-88-frome-street-adelaide-sa-5000-2018548524,2018548524,175000,301/88,"""Frome Street""",ADELAIDE,SA,5000,6-May-24,1,1,0,apartment
https://www.domain.com.au/504-271-281-gouger-street-adelaide-sa-5000-2018670975,504-271-281-gouger-street-adelaide-sa-5000-2018670975,2018670975,440000,504/271-281,"""Gouger Street""",ADELAIDE,SA,5000,6-May-24,2,1,1,apartment
https://www.domain.com.au/73a-south-terrace-adelaide-sa-5000-2019010302,73a-south-terrace-adelaide-sa-5000-2019010302,2019010302,1410000,73A,"""South Terrace""",ADELAIDE,SA,5000,6-May-24,3,2,4,house
https://www.domain.com.au/302-268-flinders-street-adelaide-sa-5000-2019506817,302-268-flinders-street-adelaide-sa-5000-2019506817,2019506817,800000,302/268,"""Flinders Street""",ADELAIDE,SA,5000,5-May-24,2,2,1,apartment
https://www.domain.com.au/51-7-liberman-close-adelaide-sa-5000-2019506815,51-7-liberman-close-adelaide-sa-5000-2019506815,2019506815,1800000,51/7,"""Liberman Close""",ADELAIDE,SA,5000,5-May-24,4,2,2,apartment
https://www.domain.com.au/202-267-hutt-street-adelaide-sa-5000-2019507007,202-267-hutt-street-adelaide-sa-5000-2019507007,2019507007,462500,202/267,"""Hutt Street""",ADELAIDE,SA,5000,2-May-24,2,1,0,apartment
https://www.domain.com.au/402-268-flinders-street-adelaide-sa-5000-2019141594,402-268-flinders-street-adelaide-sa-5000-2019141594,2019141594,750000,402/268,"""Flinders Street""",ADELAIDE,SA,5000,30-Apr-24,2,2,2,house
https://www.domain.com.au/402-39-grenfell-street-adelaide-sa-5000-2019030197,402-39-grenfell-street-adelaide-sa-5000-2019030197,2019030197,387000,402/39,"""Grenfell Street""",ADELAIDE,SA,5000,30-Apr-24,2,1,0,apartment
https://www.domain.com.au/1709-180-franklin-street-adelaide-sa-5000-2019100407,1709-180-franklin-street-adelaide-sa-5000-2019100407,2019100407,422000,1709/180,"""Franklin Street""",ADELAIDE,SA,5000,30-Apr-24,1,1,0,apartment
https://www.domain.com.au/411-88-frome-street-adelaide-sa-5000-2019126745,411-88-frome-street-adelaide-sa-5000-2019126745,2019126745,224000,411/88,"""Frome Street""",ADELAIDE,SA,5000,29-Apr-24,1,1,0,apartment
https://www.domain.com.au/201-22-ifould-street-adelaide-sa-5000-2019191288,201-22-ifould-street-adelaide-sa-5000-2019191288,2019191288,330000,201/22,"""Ifould Street""",ADELAIDE,SA,5000,29-Apr-24,1,1,0,apartment
https://www.domain.com.au/311-160-rundle-mall-adelaide-sa-5000-2019193240,311-160-rundle-mall-adelaide-sa-5000-2019193240,2019193240,128000,311/160,"""Rundle Mall""",ADELAIDE,SA,5000,27-Apr-24,1,1,0,apartment
https://www.domain.com.au/8-326-gilles-street-adelaide-sa-5000-2019129593,8-326-gilles-street-adelaide-sa-5000-2019129593,2019129593,330000,8/326,"""Gilles Street""",ADELAIDE,SA,5000,27-Apr-24,1,1,1,apartment
https://www.domain.com.au/202-23-king-william-street-adelaide-sa-5000-2019155168,202-23-king-william-street-adelaide-sa-5000-2019155168,2019155168,330000,202,"""23 King William Street""",ADELAIDE,SA,5000,26-Apr-24,3,1,0,apartment
https://www.domain.com.au/1803-17-penny-place-adelaide-sa-5000-2019163141,1803-17-penny-place-adelaide-sa-5000-2019163141,2019163141,675000,1803/17,"""Penny Place""",ADELAIDE,SA,5000,26-Apr-24,2,2,1,apartment
https://www.domain.com.au/904-421-king-william-street-adelaide-sa-5000-2019175601,904-421-king-william-street-adelaide-sa-5000-2019175601,2019175601,488000,904/421,"""King William Street""",ADELAIDE,SA,5000,25-Apr-24,1,1,1,apartment
https://www.domain.com.au/20-107-grote-street-adelaide-sa-5000-2019160700,20-107-grote-street-adelaide-sa-5000-2019160700,2019160700,640000,20/107,"""Grote Street""",ADELAIDE,SA,5000,24-Apr-24,3,2,1,apartment
https://www.domain.com.au/9-112-gilbert-street-adelaide-sa-5000-2019189823,9-112-gilbert-street-adelaide-sa-5000-2019189823,2019189823,800000,9/112,"""Gilbert Street""",ADELAIDE,SA,5000,24-Apr-24,3,3,1,house
https://www.domain.com.au/24-st-john-street-adelaide-sa-5000-2019151744,24-st-john-street-adelaide-sa-5000-2019151744,2019151744,1000000,24,"""St John Street""",ADELAIDE,SA,5000,22-Apr-24,2,1,0,house
https://www.domain.com.au/11-107-grote-street-adelaide-sa-5000-2019204154,11-107-grote-street-adelaide-sa-5000-2019204154,2019204154,671000,11/107,"""Grote Street""",ADELAIDE,SA,5000,22-Apr-24,3,3,1,house
https://www.domain.com.au/8-stafford-street-adelaide-sa-5000-2018993881,8-stafford-street-adelaide-sa-5000-2018993881,2018993881,1075000,8,"""Stafford Street""",ADELAIDE,SA,5000,16-Apr-24,3,2,2,house
https://www.domain.com.au/1605-29-angas-street-adelaide-sa-5000-2019068989,1605-29-angas-street-adelaide-sa-5000-2019068989,2019068989,427000,1605/29,"""Angas Street""",ADELAIDE,SA,5000,15-Apr-24,1,1,0,apartment
https://www.domain.com.au/808-180-morphett-street-adelaide-sa-5000-2019178725,808-180-morphett-street-adelaide-sa-5000-2019178725,2019178725,510000,808/180,"""Morphett Street""",ADELAIDE,SA,5000,12-Apr-24,2,1,0,apartment
https://www.domain.com.au/416-304-waymouth-street-adelaide-sa-5000-2019116629,416-304-waymouth-street-adelaide-sa-5000-2019116629,2019116629,142000,416/304,"""Waymouth Street""",ADELAIDE,SA,5000,12-Apr-24,1,1,0,apartment
https://www.domain.com.au/2310-17-austin-street-adelaide-sa-5000-2018912525,2310-17-austin-street-adelaide-sa-5000-2018912525,2018912525,680000,2310/17,"""Austin Street""",ADELAIDE,SA,5000,12-Apr-24,2,2,1,apartment
https://www.domain.com.au/8d-8-10-hurtle-square-adelaide-sa-5000-2019142997,8d-8-10-hurtle-square-adelaide-sa-5000-2019142997,2019142997,1210300,8D/8-10,"""Hurtle Square""",ADELAIDE,SA,5000,12-Apr-24,3,2,2,apartment
https://www.domain.com.au/115-9-paxtons-walk-adelaide-sa-5000-2019144824,115-9-paxtons-walk-adelaide-sa-5000-2019144824,2019144824,335000,115/9,"""Paxtons Walk""",ADELAIDE,SA,5000,11-Apr-24,1,1,1,apartment
https://www.domain.com.au/7-20-norman-street-adelaide-sa-5000-2019051560,7-20-norman-street-adelaide-sa-5000-2019051560,2019051560,495000,20-Jul,"""Norman Street""",ADELAIDE,SA,5000,11-Apr-24,2,1,0,apartment
https://www.domain.com.au/181-sturt-street-adelaide-sa-5000-2019009494,181-sturt-street-adelaide-sa-5000-2019009494,2019009494,2050000,181,"""Sturt Street""",ADELAIDE,SA,5000,10-Apr-24,4,3,3,house
https://www.domain.com.au/205-211-grenfell-street-adelaide-sa-5000-2019008130,205-211-grenfell-street-adelaide-sa-5000-2019008130,2019008130,685000,205/211,"""Grenfell Street""",ADELAIDE,SA,5000,10-Apr-24,2,2,1,apartment
https://www.domain.com.au/1007-68-elizabeth-street-adelaide-sa-5000-2019047410,1007-68-elizabeth-street-adelaide-sa-5000-2019047410,2019047410,665000,1007/68,"""Elizabeth Street""",ADELAIDE,SA,5000,9-Apr-24,2,2,1,apartment
https://www.domain.com.au/61a-hurtle-square-adelaide-sa-5000-2019027621,61a-hurtle-square-adelaide-sa-5000-2019027621,2019027621,1040000,61A,"""Hurtle Square""",ADELAIDE,SA,5000,8-Apr-24,3,2,2,house
https://www.domain.com.au/126-gilbert-street-adelaide-sa-5000-2019036740,126-gilbert-street-adelaide-sa-5000-2019036740,2019036740,1880000,126,"""Gilbert Street""",ADELAIDE,SA,5000,8-Apr-24,5,1,6,house
https://www.domain.com.au/810-104-north-terrace-adelaide-sa-5000-2019126407,810-104-north-terrace-adelaide-sa-5000-2019126407,2019126407,315000,810/104,"""North Terrace""",ADELAIDE,SA,5000,8-Apr-24,1,1,0,apartment
https://www.domain.com.au/2506-19-frome-street-adelaide-sa-5000-2018939191,2506-19-frome-street-adelaide-sa-5000-2018939191,2018939191,1365000,2506/19,"""Frome Street""",ADELAIDE,SA,5000,5-Apr-24,3,2,2,apartment
https://www.domain.com.au/1206-17-penny-place-adelaide-sa-5000-2019096938,1206-17-penny-place-adelaide-sa-5000-2019096938,2019096938,691000,1206/17,"""Penny Place""",ADELAIDE,SA,5000,5-Apr-24,2,2,1,apartment
https://www.domain.com.au/204-242-flinders-street-adelaide-sa-5000-2019032648,204-242-flinders-street-adelaide-sa-5000-2019032648,2019032648,370000,204/242,"""Flinders Street""",ADELAIDE,SA,5000,5-Apr-24,2,1,0,apartment
https://www.domain.com.au/321-9-paxtons-walk-adelaide-sa-5000-2019066867,321-9-paxtons-walk-adelaide-sa-5000-2019066867,2019066867,350000,321/9,"""Paxtons Walk""",ADELAIDE,SA,5000,4-Apr-24,1,1,1,apartment
https://www.domain.com.au/204-gilbert-street-adelaide-sa-5000-2019491712,204-gilbert-street-adelaide-sa-5000-2019491712,2019491712,1250000,204,"""Gilbert Street""",ADELAIDE,SA,5000,4-Apr-24,3,1,0,house
https://www.domain.com.au/22-hallett-street-adelaide-sa-5000-2019123995,22-hallett-street-adelaide-sa-5000-2019123995,2019123995,976000,22,"""Hallett Street""",ADELAIDE,SA,5000,4-Apr-24,2,1,0,house
https://www.domain.com.au/129-ifould-street-adelaide-sa-5000-2019127825,129-ifould-street-adelaide-sa-5000-2019127825,2019127825,1035000,129,"""Ifould Street""",ADELAIDE,SA,5000,3-Apr-24,3,2,2,house
https://www.domain.com.au/501-248-flinders-street-adelaide-sa-5000-2018953007,501-248-flinders-street-adelaide-sa-5000-2018953007,2018953007,600000,501/248,"""Flinders Street""",ADELAIDE,SA,5000,3-Apr-24,2,1,1,apartment
https://www.domain.com.au/10-12-hamilton-place-adelaide-sa-5000-2019078101,10-12-hamilton-place-adelaide-sa-5000-2019078101,2019078101,1350000,10,"""- 12 Hamilton Place""",ADELAIDE,SA,5000,3-Apr-24,3,2,1,house
https://www.domain.com.au/14-o-halloran-street-adelaide-sa-5000-2019043744,14-o-halloran-street-adelaide-sa-5000-2019043744,2019043744,730000,14,"""OHalloran Street""",ADELAIDE,SA,5000,2-Apr-24,2,1,1,house
https://www.domain.com.au/28-vinrace-street-adelaide-sa-5000-2019066767,28-vinrace-street-adelaide-sa-5000-2019066767,2019066767,632000,28,"""Vinrace Street""",ADELAIDE,SA,5000,2-Apr-24,1,1,1,house
https://www.domain.com.au/7-177-angas-street-adelaide-sa-5000-2019037808,7-177-angas-street-adelaide-sa-5000-2019037808,2019037808,502000,7/177,"""Angas Street""",ADELAIDE,SA,5000,2-Apr-24,2,1,1,apartment
https://www.domain.com.au/1201-96-north-terrace-adelaide-sa-5000-2019082763,1201-96-north-terrace-adelaide-sa-5000-2019082763,2019082763,335000,1201/96,"""North Terrace""",ADELAIDE,SA,5000,2-Apr-24,1,1,0,apartment
https://www.domain.com.au/1207-96-north-terrace-adelaide-sa-5000-2019049788,1207-96-north-terrace-adelaide-sa-5000-2019049788,2019049788,508000,1207/96,"""North Terrace""",ADELAIDE,SA,5000,2-Apr-24,2,1,1,apartment
https://www.domain.com.au/1201-10-balfours-way-adelaide-sa-5000-2018949852,1201-10-balfours-way-adelaide-sa-5000-2018949852,2018949852,440000,1201/10,"""Balfours Way""",ADELAIDE,SA,5000,1-Apr-24,2,1,1,apartment
https://www.domain.com.au/113-10-balfours-way-adelaide-sa-5000-2018979267,113-10-balfours-way-adelaide-sa-5000-2018979267,2018979267,402000,113/10,"""Balfours Way""",ADELAIDE,SA,5000,29-Mar-24,2,1,1,apartment
https://www.domain.com.au/405-421-king-william-street-adelaide-sa-5000-2019042826,405-421-king-william-street-adelaide-sa-5000-2019042826,2019042826,420000,405/421,"""King William Street""",ADELAIDE,SA,5000,28-Mar-24,1,1,0,apartment
https://www.domain.com.au/425-9-paxton-s-walk-adelaide-sa-5000-2019031226,425-9-paxton-s-walk-adelaide-sa-5000-2019031226,2019031226,450000,425/9,"""Paxtons Walk""",ADELAIDE,SA,5000,28-Mar-24,2,1,1,apartment
https://www.domain.com.au/411-carrington-street-adelaide-sa-5000-2019021847,411-carrington-street-adelaide-sa-5000-2019021847,2019021847,2150000,411,"""Carrington Street""",ADELAIDE,SA,5000,28-Mar-24,3,2,1,house
https://www.domain.com.au/1104-15-synagogue-place-adelaide-sa-5000-2018888378,1104-15-synagogue-place-adelaide-sa-5000-2018888378,2018888378,375000,1104/15,"""Synagogue Place""",ADELAIDE,SA,5000,26-Mar-24,2,1,0,apartment
https://www.domain.com.au/211-211-grenfell-street-adelaide-sa-5000-2018946744,211-211-grenfell-street-adelaide-sa-5000-2018946744,2018946744,750000,211/211,"""Grenfell Street""",ADELAIDE,SA,5000,26-Mar-24,3,2,1,apartment
https://www.domain.com.au/2508-421-king-william-street-adelaide-sa-5000-2019018201,2508-421-king-william-street-adelaide-sa-5000-2019018201,2019018201,590000,2508/421,"""King William Street""",ADELAIDE,SA,5000,25-Mar-24,2,1,1,apartment
https://www.domain.com.au/1116-96-north-terrace-adelaide-sa-5000-2019035178,1116-96-north-terrace-adelaide-sa-5000-2019035178,2019035178,508000,1116/96,"""North Terrace""",ADELAIDE,SA,5000,25-Mar-24,2,1,0,apartment
https://www.domain.com.au/8-12-cromwell-street-adelaide-sa-5000-2019115958,8-12-cromwell-street-adelaide-sa-5000-2019115958,2019115958,460000,12-Aug,"""Cromwell Street""",ADELAIDE,SA,5000,25-Mar-24,2,1,1,apartment
https://www.domain.com.au/209-185-morphett-street-adelaide-sa-5000-2019101186,209-185-morphett-street-adelaide-sa-5000-2019101186,2019101186,360000,209/185,"""Morphett Street""",ADELAIDE,SA,5000,23-Mar-24,1,1,0,apartment
https://www.domain.com.au/1508-10-balfours-way-adelaide-sa-5000-2018916435,1508-10-balfours-way-adelaide-sa-5000-2018916435,2018916435,455000,1508/10,"""Balfours Way""",ADELAIDE,SA,5000,23-Mar-24,2,1,1,apartment
https://www.domain.com.au/801-39-grenfell-street-adelaide-sa-5000-2018733541,801-39-grenfell-street-adelaide-sa-5000-2018733541,2018733541,482500,801/39,"""Grenfell Street""",ADELAIDE,SA,5000,22-Mar-24,3,2,0,apartment
https://www.domain.com.au/107-18-rowlands-place-adelaide-sa-5000-2019028522,107-18-rowlands-place-adelaide-sa-5000-2019028522,2019028522,350000,107/18,"""Rowlands Place""",ADELAIDE,SA,5000,22-Mar-24,1,1,0,apartment
https://www.domain.com.au/1306-96-north-terrace-adelaide-sa-5000-2018957018,1306-96-north-terrace-adelaide-sa-5000-2018957018,2018957018,450000,1306/96,"""North Terrace""",ADELAIDE,SA,5000,21-Mar-24,2,1,1,apartment
https://www.domain.com.au/1708-96-north-terrace-adelaide-sa-5000-2019019078,1708-96-north-terrace-adelaide-sa-5000-2019019078,2019019078,415000,1708/96,"""North Terrace""",ADELAIDE,SA,5000,21-Mar-24,1,1,0,apartment
https://www.domain.com.au/602-20-hindmarsh-square-adelaide-sa-5000-2019084673,602-20-hindmarsh-square-adelaide-sa-5000-2019084673,2019084673,745000,602/20,"""Hindmarsh Square""",ADELAIDE,SA,5000,21-Mar-24,2,2,1,apartment
https://www.domain.com.au/1007-180-franklin-street-adelaide-sa-5000-2019053214,1007-180-franklin-street-adelaide-sa-5000-2019053214,2019053214,608000,1007/180,"""Franklin Street""",ADELAIDE,SA,5000,21-Mar-24,3,2,0,apartment
https://www.domain.com.au/1903-68-elizabeth-street-adelaide-sa-5000-2019019534,1903-68-elizabeth-street-adelaide-sa-5000-2019019534,2019019534,836000,1903/68,"""Elizabeth Street""",ADELAIDE,SA,5000,20-Mar-24,3,2,1,apartment
https://www.domain.com.au/lot-21-55-hindmarsh-square-adelaide-sa-5000-2018978259,lot-21-55-hindmarsh-square-adelaide-sa-5000-2018978259,2018978259,235000,Lot,"""21/55 Hindmarsh Square""",ADELAIDE,SA,5000,20-Mar-24,1,1,0,apartment
https://www.domain.com.au/72-4-8-charles-street-adelaide-sa-5000-2019024243,72-4-8-charles-street-adelaide-sa-5000-2019024243,2019024243,560000,72/4-8,"""Charles Street""",ADELAIDE,SA,5000,20-Mar-24,2,1,1,apartment
https://www.domain.com.au/2-81-carrington-street-adelaide-sa-5000-2019069316,2-81-carrington-street-adelaide-sa-5000-2019069316,2019069316,452000,Feb-81,"""Carrington Street""",ADELAIDE,SA,5000,19-Mar-24,2,1,1,apartment
https://www.domain.com.au/26-4-8-charles-street-adelaide-sa-5000-2019019844,26-4-8-charles-street-adelaide-sa-5000-2019019844,2019019844,765000,26/4-8,"""Charles Street""",ADELAIDE,SA,5000,18-Mar-24,2,2,1,apartment
https://www.domain.com.au/607-91-97-north-terrace-adelaide-sa-5000-2018938855,607-91-97-north-terrace-adelaide-sa-5000-2018938855,2018938855,410000,607/91-97,"""North Terrace""",ADELAIDE,SA,5000,18-Mar-24,2,1,0,apartment
https://www.domain.com.au/3-4-8-charles-street-adelaide-sa-5000-2019087694,3-4-8-charles-street-adelaide-sa-5000-2019087694,2019087694,790000,3/4/08,"""Charles Street""",ADELAIDE,SA,5000,18-Mar-24,2,2,1,apartment
https://www.domain.com.au/702-104-north-terrace-adelaide-sa-5000-2019012742,702-104-north-terrace-adelaide-sa-5000-2019012742,2019012742,485000,702/104,"""North Terrace""",ADELAIDE,SA,5000,16-Mar-24,2,1,1,apartment
https://www.domain.com.au/222-224-gilles-street-adelaide-sa-5000-2019077253,222-224-gilles-street-adelaide-sa-5000-2019077253,2019077253,1250000,222-224,"""Gilles Street""",ADELAIDE,SA,5000,16-Mar-24,3,2,1,house
https://www.domain.com.au/701-62-south-terrace-adelaide-sa-5000-2019039092,701-62-south-terrace-adelaide-sa-5000-2019039092,2019039092,927000,701/62,"""South Terrace""",ADELAIDE,SA,5000,15-Mar-24,2,2,2,apartment
https://www.domain.com.au/211-160-grote-street-adelaide-sa-5000-2019032495,211-160-grote-street-adelaide-sa-5000-2019032495,2019032495,750000,211/160,"""Grote Street""",ADELAIDE,SA,5000,14-Mar-24,2,2,1,apartment
https://www.domain.com.au/1807-29-angas-street-adelaide-sa-5000-2019039488,1807-29-angas-street-adelaide-sa-5000-2019039488,2019039488,475000,1807/29,"""Angas Street""",ADELAIDE,SA,5000,14-Mar-24,1,1,1,apartment
https://www.domain.com.au/1010-104-north-terrace-adelaide-sa-5000-2018980123,1010-104-north-terrace-adelaide-sa-5000-2018980123,2018980123,320000,1010/104,"""North Terrace""",ADELAIDE,SA,5000,13-Mar-24,1,1,0,apartment
https://www.domain.com.au/711-102-105-north-terrace-adelaide-sa-5000-2019064566,711-102-105-north-terrace-adelaide-sa-5000-2019064566,2019064566,398000,711/102-105,"""North Terrace""",ADELAIDE,SA,5000,9-Mar-24,2,1,0,apartment
https://www.domain.com.au/90-45-york-street-adelaide-sa-5000-2019072370,90-45-york-street-adelaide-sa-5000-2019072370,2019072370,396000,90/45,"""York Street""",ADELAIDE,SA,5000,8-Mar-24,2,1,1,apartment
https://www.domain.com.au/2101-68-elizabeth-street-adelaide-sa-5000-2018868769,2101-68-elizabeth-street-adelaide-sa-5000-2018868769,2018868769,820000,2101/68,"""Elizabeth Street""",ADELAIDE,SA,5000,8-Mar-24,3,2,2,apartment
https://www.domain.com.au/18-gladstone-street-adelaide-sa-5000-2019050500,18-gladstone-street-adelaide-sa-5000-2019050500,2019050500,1010000,18,"""Gladstone Street""",ADELAIDE,SA,5000,6-Mar-24,3,2,1,house
https://www.domain.com.au/913-160-grote-street-adelaide-sa-5000-2018939913,913-160-grote-street-adelaide-sa-5000-2018939913,2018939913,461000,913/160,"""Grote Street""",ADELAIDE,SA,5000,6-Mar-24,1,1,1,apartment
https://www.domain.com.au/30c-18-bewes-street-adelaide-sa-5000-2019057063,30c-18-bewes-street-adelaide-sa-5000-2019057063,2019057063,480000,30C/18,"""Bewes Street""",ADELAIDE,SA,5000,6-Mar-24,2,1,1,apartment
